370.0;1569.0
371.0;1562.0
372.0;1601.0
373.0;1676.0
374.0;1754.0
375.0;1600.0
376.0;1593.0
377.0;1623.0
378.0;1644.0
379.0;1649.0
380.0;1655.0
381.0;1672.0
382.0;1619.0
383.0;1594.0
384.0;1762.0
385.0;1764.0
386.0;1735.0
387.0;1731.0
388.0;1673.0
389.0;1736.0
390.0;1726.0
391.0;1824.0
392.0;1822.0
393.0;1844.0
394.0;1863.0
395.0;1924.0
396.0;1938.0
397.0;2051.0
398.0;2017.0
399.0;2081.0
400.0;2211.0
401.0;2416.0
402.0;2599.0
403.0;3156.0
404.0;4149.0
405.0;6269.0
406.0;10224.0
407.0;16309.0
408.0;24632.0
409.0;33460.0
410.0;43041.0
411.0;50046.0
412.0;56673.0
413.0;64063.0
414.0;72735.0
415.0;86176.0
416.0;105067.0
417.0;126578.0
418.0;152424.0
419.0;178142.0
420.0;199719.0
421.0;219145.0
422.0;235525.0
423.0;252842.0
424.0;271815.0
425.0;287897.0
426.0;301183.0
427.0;308933.0
428.0;313164.0
429.0;322956.0
430.0;333510.0
431.0;342141.0
432.0;347176.0
433.0;347136.0
434.0;347547.0
435.0;354093.0
436.0;361097.0
437.0;364409.0
438.0;363310.0
439.0;360948.0
440.0;359919.0
441.0;364617.0
442.0;368965.0
443.0;367649.0
444.0;362918.0
445.0;356235.0
446.0;357273.0
447.0;360435.0
448.0;359666.0
449.0;356400.0
450.0;350514.0
451.0;347021.0
452.0;349655.0
453.0;352433.0
454.0;351078.0
455.0;344780.0
456.0;339043.0
457.0;340181.0
458.0;341613.0
459.0;343078.0
460.0;338312.0
461.0;333834.0
462.0;328364.0
463.0;330142.0
464.0;331817.0
465.0;327070.0
466.0;320859.0
467.0;314055.0
468.0;315014.0
469.0;314468.0
470.0;311174.0
471.0;305757.0
472.0;299533.0
473.0;293546.0
474.0;291318.0
475.0;290332.0
476.0;286818.0
477.0;280903.0
478.0;273414.0
479.0;269170.0
480.0;267801.0
481.0;265687.0
482.0;261125.0
483.0;253332.0
484.0;245948.0
485.0;243948.0
486.0;242463.0
487.0;238294.0
488.0;232968.0
489.0;226328.0
490.0;220124.0
491.0;217667.0
492.0;216670.0
493.0;212110.0
494.0;205751.0
495.0;198654.0
496.0;196283.0
497.0;194645.0
498.0;190957.0
499.0;186239.0
500.0;180747.0
501.0;174370.0
502.0;171791.0
503.0;170894.0
504.0;167719.0
505.0;161567.0
506.0;156467.0
507.0;152316.0
508.0;150509.0
509.0;148307.0
510.0;145167.0
511.0;138810.0
512.0;134192.0
513.0;131485.0
514.0;128673.0
515.0;125821.0
516.0;121678.0
517.0;115537.0
518.0;112042.0
519.0;109197.0
520.0;106038.0
521.0;102103.0
522.0;96117.0
523.0;91961.0
524.0;88131.0
525.0;84785.0
526.0;81388.0
527.0;76564.0
528.0;72225.0
529.0;68113.0
530.0;66222.0
531.0;63015.0
532.0;59271.0
533.0;55895.0
534.0;52806.0
535.0;51104.0
536.0;49430.0
537.0;47121.0
538.0;44587.0
539.0;42200.0
540.0;39959.0
541.0;38808.0
542.0;37522.0
543.0;35624.0
544.0;34046.0
545.0;31810.0
546.0;30990.0
547.0;30072.0
548.0;29100.0
549.0;27622.0
550.0;26065.0
551.0;25263.0
552.0;24413.0
553.0;23455.0
554.0;22445.0
555.0;21121.0
556.0;19923.0
557.0;19310.0
558.0;19105.0
559.0;18335.0
560.0;17468.0
561.0;16261.0
562.0;15545.0
563.0;15212.0
564.0;14764.0
565.0;13983.0
566.0;13307.0
567.0;12578.0
568.0;12369.0
569.0;11934.0
570.0;11380.0
571.0;10870.0
572.0;10293.0
573.0;9798.0
574.0;9360.0
575.0;9147.0
576.0;8828.0
577.0;8314.0
578.0;7740.0
579.0;7457.0
580.0;7404.0
581.0;6999.0
582.0;6574.0
583.0;6441.0
584.0;6152.0
585.0;5849.0
586.0;5888.0
587.0;5467.0
588.0;5168.0
589.0;5032.0
590.0;4709.0
591.0;4532.0
592.0;4591.0
593.0;4245.0
594.0;4021.0
595.0;3873.0
596.0;3872.0
597.0;3572.0
598.0;3470.0
599.0;3369.0
600.0;3113.0
601.0;2944.0
602.0;2993.0
603.0;2832.0
604.0;2752.0
605.0;2512.0
606.0;2496.0
607.0;2413.0
608.0;2343.0
609.0;2222.0
610.0;2198.0
611.0;2044.0
612.0;1999.0
613.0;1873.0
614.0;1886.0
615.0;1839.0
616.0;1725.0
617.0;1620.0
618.0;1636.0
619.0;1628.0
620.0;1564.0
621.0;1503.0
622.0;1386.0
623.0;1343.0
624.0;1314.0
625.0;1281.0
626.0;1216.0
627.0;1182.0
628.0;1159.0
629.0;1091.0
630.0;1144.0
631.0;1045.0
632.0;1009.0
633.0;987.0
634.0;1017.0
635.0;995.0
636.0;1013.0
637.0;930.0
638.0;959.0
639.0;852.0
640.0;893.0
641.0;843.0
642.0;908.0
643.0;786.0
644.0;807.0
645.0;770.0
646.0;794.0
647.0;842.0
648.0;796.0
649.0;768.0
650.0;749.0
651.0;767.0
652.0;732.0
653.0;725.0
654.0;696.0
655.0;728.0
656.0;701.0
657.0;681.0
658.0;708.0
659.0;660.0
660.0;682.0
661.0;675.0
662.0;700.0
663.0;638.0
664.0;651.0
665.0;680.0
666.0;639.0
667.0;638.0
668.0;653.0
669.0;619.0
670.0;674.0
671.0;678.0
672.0;660.0
673.0;647.0
674.0;675.0
675.0;669.0
676.0;637.0
677.0;591.0
678.0;658.0
679.0;593.0
680.0;633.0
681.0;592.0
682.0;592.0
683.0;621.0
684.0;648.0
685.0;582.0
686.0;624.0
687.0;640.0
688.0;609.0
689.0;635.0
690.0;653.0
691.0;615.0
692.0;600.0
693.0;569.0
694.0;624.0
695.0;593.0
696.0;655.0
697.0;621.0
698.0;623.0
699.0;590.0
700.0;613.0
